date,rf
2021-10-15,3.5953488225937136e-05
2021-10-18,3.0072708723904995e-05
2021-10-19,3.355758169831802e-05
2021-10-20,3.4969232595383204e-05
2021-10-21,3.51573932315663e-05
2021-10-22,3.659512271991794e-05
2021-10-25,2.8437838190953357e-05
2021-10-26,2.917216238373932e-05
2021-10-27,3.545119082115633e-05
2021-10-28,3.90009046729034e-05
2021-10-29,3.392785930778075e-05
2021-11-01,3.4088954122157844e-05
2021-11-02,2.2233667114068822e-05
2021-11-03,2.0156508377722204e-05
2021-11-04,3.4036493900879705e-05
2021-11-05,3.858092311048722e-05
2021-11-08,3.017582073527869e-05
2021-11-09,2.6632051073116614e-05
2021-11-10,3.261678259192102e-05
2021-11-11,3.357983615859261e-05
2021-11-12,3.062205618920011e-05
2021-11-15,3.063273067160921e-05
2021-11-16,3.7536750323807766e-05
2021-11-17,3.600760327726604e-05
2021-11-18,3.199727717273504e-05
2021-11-19,3.5766964409100765e-05
2021-11-22,3.677074179297968e-05
2021-11-23,3.609706711649174e-05
2021-11-24,3.848839857556463e-05
2021-11-25,2.8702615566755796e-05
2021-11-26,2.620762775884522e-05
2021-11-29,2.9637105741109337e-05
2021-11-30,3.580034107963925e-05
2021-12-01,3.620789742386776e-05
2021-12-02,3.254674588926143e-05
2021-12-03,2.957598055131072e-05
2021-12-06,2.883974670964129e-05
2021-12-07,2.8788502771437408e-05
2021-12-08,3.0055688160279814e-05
2021-12-09,3.062503414619222e-05
2021-12-10,2.902982780739194e-05
2021-12-13,3.2495279073785355e-05
2021-12-14,3.2172053591184024e-05
2021-12-15,3.47990091194017e-05
2021-12-16,3.4568087585729046e-05
2021-12-17,2.362503090269641e-05
2021-12-20,3.2327896866135575e-05
2021-12-21,2.517116470013292e-05
2021-12-22,2.4431305251093605e-05
2021-12-23,3.0222367272125794e-05
2021-12-24,2.8849371929373646e-05
2021-12-27,2.7986582110672842e-05
2021-12-28,2.5673252019409176e-05
2021-12-29,3.311935453043091e-05
2021-12-30,3.4706240755300044e-05
2021-12-31,3.089628809282985e-05
2022-01-03,2.9223194449645717e-05
2022-01-04,2.6470680726475848e-05
2022-01-05,2.7779195411747892e-05
2022-01-06,3.194617634316721e-05
2022-01-07,3.0241415550191775e-05
2022-01-10,3.555990334191961e-05
2022-01-11,2.6645044375106508e-05
2022-01-12,2.7307629303363612e-05
2022-01-13,4.1427388823622735e-05
2022-01-14,2.7911015602954947e-05
2022-01-17,3.050537934545794e-05
2022-01-18,3.2880822341097016e-05
2022-01-19,3.282886440270083e-05
2022-01-20,3.613090833565202e-05
2022-01-21,2.8980418134372243e-05
2022-01-24,2.4085159134434875e-05
2022-01-25,3.093666562659081e-05
2022-01-26,2.8481775822486455e-05
2022-01-27,2.6178445805546957e-05
2022-01-28,2.8285786802362267e-05
2022-01-31,3.309778206217473e-05
2022-02-01,3.362822373476071e-05
2022-02-02,2.6459388726696176e-05
2022-02-03,3.254392251950122e-05
2022-02-04,2.9649929705000133e-05
2022-02-07,3.5828614163735395e-05
2022-02-08,2.4872738649817094e-05
2022-02-09,2.7432685231643106e-05
2022-02-10,3.0990460838209444e-05
2022-02-11,3.408147676986495e-05
2022-02-14,3.8468840392047454e-05
2022-02-15,2.9783304390740284e-05
2022-02-16,3.204314166471711e-05
2022-02-17,3.4674008455581884e-05
2022-02-18,2.6306370996653783e-05
2022-02-21,2.8566285013686965e-05
2022-02-22,3.0241816892706552e-05
2022-02-23,2.7602912634483445e-05
2022-02-24,3.098164639969703e-05
2022-02-25,2.454363642190316e-05
2022-02-28,4.01295850998018e-05
2022-03-01,2.485401680552002e-05
2022-03-02,2.8966110636963194e-05
2022-03-03,2.8357826893143923e-05
2022-03-04,3.0732982080783344e-05
2022-03-07,2.892826394496062e-05
2022-03-08,3.0885958488546805e-05
2022-03-09,3.4069041668249866e-05
2022-03-10,2.9612292700598175e-05
2022-03-11,2.6753937174994746e-05
2022-03-14,2.736689453253227e-05
2022-03-15,2.521608613514914e-05
2022-03-16,2.6223338180253464e-05
2022-03-17,3.5016276810351243e-05
2022-03-18,2.737090185567226e-05
2022-03-21,2.9167417427755638e-05
2022-03-22,3.535285574485236e-05
2022-03-23,3.129791830813744e-05
2022-03-24,2.565845780844178e-05
2022-03-25,2.924544217752789e-05
2022-03-28,2.037947856958766e-05
2022-03-29,3.371443727995249e-05
2022-03-30,3.035020599995164e-05
2022-03-31,3.277512534749505e-05
2022-04-01,2.9896410656871097e-05
2022-04-04,2.7728725849218705e-05
2022-04-05,4.074385630414845e-05
2022-04-06,3.761878297403598e-05
2022-04-07,3.315078759635881e-05
2022-04-08,2.7669268608754294e-05
2022-04-11,3.3088614548315576e-05
2022-04-12,2.725973564610129e-05
2022-04-13,2.710022604301976e-05
2022-04-14,2.7271201896050812e-05
2022-04-15,2.712073810640092e-05
2022-04-18,3.034565761961261e-05
2022-04-19,2.9726446378219862e-05
2022-04-20,2.5190099564031954e-05
2022-04-21,3.488743062418642e-05
2022-04-22,3.4048059949443044e-05
2022-04-25,3.20837541147867e-05
2022-04-26,3.11975616609228e-05
2022-04-27,2.916892095616852e-05
2022-04-28,2.5444156645404448e-05
2022-04-29,3.1616277819557226e-05
2022-05-02,2.6914066760364008e-05
2022-05-03,1.8738763886805287e-05
2022-05-04,2.9167476887748123e-05
2022-05-05,2.5541586105237712e-05
2022-05-06,2.992372221677364e-05
2022-05-09,2.8646875006588246e-05
2022-05-10,3.435450949607066e-05
2022-05-11,3.120168912396082e-05
2022-05-12,2.763450641918297e-05
2022-05-13,3.640946216054708e-05
2022-05-16,2.9892262148445425e-05
2022-05-17,2.9232083611718807e-05
2022-05-18,2.8326506062770207e-05
2022-05-19,3.516230756517302e-05
2022-05-20,3.158831577199095e-05
2022-05-23,3.45474230354359e-05
2022-05-24,3.0229446589258302e-05
2022-05-25,3.2614634537075915e-05
2022-05-26,3.157955399912815e-05
2022-05-27,3.8039618659890806e-05
2022-05-30,2.470603882920308e-05
2022-05-31,2.1846580957163297e-05
2022-06-01,2.5227804803629184e-05
2022-06-02,2.8688604500892723e-05
2022-06-03,3.678052112010555e-05
2022-06-06,2.6166685085815544e-05
2022-06-07,2.8540074426874895e-05
2022-06-08,3.07264049206335e-05
2022-06-09,2.9062115151079482e-05
2022-06-10,2.8154440102623468e-05
2022-06-13,3.4804267328159e-05
2022-06-14,2.6673729274229174e-05
2022-06-15,3.137691884447236e-05
2022-06-16,2.7146154958579416e-05
2022-06-17,2.865163226672962e-05
2022-06-20,2.838388946169168e-05
2022-06-21,2.5845030384497036e-05
2022-06-22,3.21641923242133e-05
2022-06-23,2.142041937114314e-05
2022-06-24,1.753053417452577e-05
2022-06-27,2.879535920641274e-05
2022-06-28,3.0267505562120434e-05
2022-06-29,2.9165052528812296e-05
2022-06-30,3.0945444539742795e-05
2022-07-01,2.8108786562341948e-05
2022-07-04,2.9038498407407687e-05
2022-07-05,2.519756132279838e-05
2022-07-06,2.0147514096846564e-05
2022-07-07,3.0025578033443523e-05
2022-07-08,2.2463137579809e-05
2022-07-11,3.0272707948642008e-05
2022-07-12,3.421479478737943e-05
2022-07-13,2.879126651200714e-05
2022-07-14,3.872541231730864e-05
2022-07-15,2.4087537867423237e-05
2022-07-18,3.369899319638492e-05
2022-07-19,2.524566491235447e-05
2022-07-20,2.737566905652855e-05
2022-07-21,3.831846528279392e-05
2022-07-22,3.517138828157407e-05
2022-07-25,3.418988017944713e-05
2022-07-26,2.5481617820455327e-05
2022-07-27,3.054329195872896e-05
2022-07-28,2.770605380275626e-05
2022-07-29,2.3978794360779432e-05
2022-08-01,2.8379763016062043e-05
2022-08-02,2.5841515257862824e-05
2022-08-03,2.935642131074445e-05
2022-08-04,4.1133515532587595e-05
2022-08-05,2.830374246776124e-05
2022-08-08,2.992899409903771e-05
2022-08-09,3.0444704787413457e-05
2022-08-10,3.100591744109593e-05
2022-08-11,3.271701925022796e-05
2022-08-12,3.048884675327379e-05
2022-08-15,2.5882912352725995e-05
2022-08-16,2.939804921120448e-05
2022-08-17,3.1990044095708825e-05
2022-08-18,2.8022321625131852e-05
2022-08-19,2.8911266020559268e-05
2022-08-22,2.753799262289469e-05
2022-08-23,3.2287526143814915e-05
2022-08-24,2.8052147081458756e-05
2022-08-25,2.954768340934777e-05
2022-08-26,3.090745145017948e-05
2022-08-29,3.379945620496372e-05
2022-08-30,2.6174086600105895e-05
2022-08-31,3.133450723291631e-05
2022-09-01,3.092413442917774e-05
2022-09-02,3.151210283647288e-05
2022-09-05,3.533634646424311e-05
2022-09-06,2.8080464527180382e-05
2022-09-07,3.3629458771056164e-05
2022-09-08,2.6010639746054665e-05
2022-09-09,3.338198243563184e-05
2022-09-12,3.2535784770582055e-05
2022-09-13,2.947168925149235e-05
2022-09-14,2.7761571929740825e-05
2022-09-15,2.212131020118413e-05
2022-09-16,3.7911521000522086e-05
2022-09-19,2.754805514171288e-05
2022-09-20,2.2757929826644485e-05
2022-09-21,2.7533599438411827e-05
2022-09-22,2.716365562682732e-05
2022-09-23,2.6821457154158068e-05
2022-09-26,2.4366053837265866e-05
2022-09-27,2.464006559366183e-05
2022-09-28,3.355456221831865e-05
2022-09-29,2.266291415198296e-05
2022-09-30,2.2768924915261834e-05
2022-10-03,2.8005356653926228e-05
2022-10-04,3.322544229100721e-05
2022-10-05,2.777518214536201e-05
2022-10-06,2.2638075984016126e-05
2022-10-07,3.056901401898848e-05
2022-10-10,2.3177354542935902e-05
2022-10-11,2.7893114296073662e-05
2022-10-12,2.1410408746147525e-05
2022-10-13,2.4679693243934153e-05
2022-10-14,2.8753772884693163e-05
2022-10-17,2.691826594780622e-05
2022-10-18,2.5707437959043844e-05
2022-10-19,2.655293066999853e-05
2022-10-20,3.1731799769563196e-05
2022-10-21,2.8110568719874607e-05
2022-10-24,3.3453552628515126e-05
2022-10-25,2.9526153431103097e-05
2022-10-26,2.887723631705974e-05
2022-10-27,3.388124422110117e-05
2022-10-28,2.7012385478197842e-05
2022-10-31,1.9923306152636044e-05
2022-11-01,3.020545853571477e-05
2022-11-02,2.6431729745146626e-05
2022-11-03,1.996740708043454e-05
2022-11-04,2.8632282444540635e-05
2022-11-07,3.0219040821011234e-05
2022-11-08,2.3350530908849976e-05
2022-11-09,2.4807360879286477e-05
2022-11-10,2.6330837189281198e-05
2022-11-11,2.9188430962001632e-05
2022-11-14,2.693487706895148e-05
2022-11-15,2.9225233362017988e-05
2022-11-16,2.4538186348843638e-05
2022-11-17,3.055956266861948e-05
2022-11-18,3.0720464488265264e-05
2022-11-21,2.5084861464241826e-05
2022-11-22,2.731745721251677e-05
2022-11-23,2.9352661059522944e-05
2022-11-24,2.7797824654784975e-05
2022-11-25,2.8230535361606357e-05
2022-11-28,1.9529033552290187e-05
2022-11-29,3.0145944640125322e-05
2022-11-30,3.23506828914244e-05
2022-12-01,2.7736732074457038e-05
2022-12-02,3.0102510520046977e-05
2022-12-05,2.8666830522494635e-05
2022-12-06,2.3200134569689723e-05
2022-12-07,2.937189878715607e-05
2022-12-08,3.080269780997291e-05
2022-12-09,2.1469493904691106e-05
2022-12-12,2.3384324793429556e-05
2022-12-13,2.420486775678299e-05
2022-12-14,3.1488505904953e-05
2022-12-15,3.162425863934004e-05
2022-12-16,3.2966889391250476e-05
2022-12-19,2.129520116511685e-05
2022-12-20,3.11789770079951e-05
2022-12-21,2.6030382434649724e-05
2022-12-22,2.837385000398207e-05
2022-12-23,2.2670121554435596e-05
2022-12-26,2.6841303023550367e-05
2022-12-27,3.2469353779207566e-05
2022-12-28,2.4347222364884402e-05
2022-12-29,2.85792728833556e-05
2022-12-30,2.624222739111559e-05
2023-01-02,2.4000562705461803e-05
2023-01-03,2.841674399456373e-05
2023-01-04,2.9935257360280687e-05
2023-01-05,2.1905312702630297e-05
2023-01-06,2.67611988997718e-05
2023-01-09,2.036952866979469e-05
2023-01-10,2.7063853654363257e-05
2023-01-11,2.1151236550664976e-05
2023-01-12,2.2233576983943237e-05
2023-01-13,3.0329023545938583e-05
2023-01-16,3.362358780734098e-05
2023-01-17,3.267565285569596e-05
2023-01-18,2.741404128547842e-05
2023-01-19,2.7271009574114657e-05
2023-01-20,2.3250577498634684e-05
2023-01-23,2.427658580606007e-05
2023-01-24,3.2001526903080446e-05
2023-01-25,2.6860979044585065e-05
2023-01-26,3.132380586468031e-05
2023-01-27,2.769473653785326e-05
2023-01-30,2.9848768687834593e-05
2023-01-31,2.347813814895794e-05
2023-02-01,2.8792683380407524e-05
2023-02-02,2.7129672572900887e-05
2023-02-03,3.408259683213011e-05
2023-02-06,2.595829094542701e-05
2023-02-07,2.814774155979194e-05
2023-02-08,2.7358651127684652e-05
2023-02-09,3.5316594601431106e-05
2023-02-10,3.142440454051432e-05
2023-02-13,2.672883573540119e-05
2023-02-14,1.7575996801300064e-05
2023-02-15,2.9173962414530408e-05
2023-02-16,2.764914859709755e-05
2023-02-17,3.232817223275397e-05
2023-02-20,3.0463860449359004e-05
2023-02-21,3.4260941023323e-05
2023-02-22,2.6577791526039007e-05
2023-02-23,2.7809762043196073e-05
2023-02-24,2.0756289841106224e-05
2023-02-27,2.8434334357063662e-05
2023-02-28,3.2854277756122485e-05
2023-03-01,2.8035989287245044e-05
2023-03-02,2.956289805888801e-05
2023-03-03,2.7442544206168762e-05
2023-03-06,2.7048964523546104e-05
2023-03-07,2.572629723496256e-05
2023-03-08,2.741259096161741e-05
2023-03-09,2.6152813715096812e-05
2023-03-10,2.021018053466328e-05
2023-03-13,2.435873095141261e-05
2023-03-14,3.21294210359202e-05
2023-03-15,3.171310744254363e-05
2023-03-16,2.917212204178732e-05
2023-03-17,2.4652154277937655e-05
2023-03-20,3.0624804360446234e-05
2023-03-21,2.5940179595895785e-05
2023-03-22,2.2869206252718044e-05
2023-03-23,2.1468511185673833e-05
2023-03-24,2.9319065559363366e-05
2023-03-27,2.990210302433738e-05
2023-03-28,2.5722126636429365e-05
2023-03-29,2.9552838699542505e-05
2023-03-30,2.526002308589348e-05
2023-03-31,2.7215095975252623e-05
2023-04-03,2.4357042293088327e-05
2023-04-04,2.3568585197697445e-05
2023-04-05,3.211142000525413e-05
2023-04-06,1.8065323792670895e-05
2023-04-07,1.67850665351299e-05
2023-04-10,3.6313391328146594e-05
2023-04-11,3.309833109810256e-05
2023-04-12,2.6337459574143907e-05
2023-04-13,2.2900274313508717e-05
2023-04-14,3.0601372161598306e-05
2023-04-17,3.173259858724187e-05
2023-04-18,2.628848247998583e-05
2023-04-19,3.0359156405035392e-05
2023-04-20,2.3738571883757942e-05
2023-04-21,2.989574393086336e-05
2023-04-24,2.409670018566068e-05
2023-04-25,2.717581049238582e-05
2023-04-26,2.2451019939362382e-05
2023-04-27,2.2123525001971345e-05
2023-04-28,2.968112078693963e-05
2023-05-01,2.9420337148922115e-05
2023-05-02,3.162821748192712e-05
2023-05-03,2.0881411312734244e-05
2023-05-04,2.3118295648938414e-05
2023-05-05,2.7357329760224758e-05
2023-05-08,3.0262508374567787e-05
2023-05-09,2.366997872838006e-05
2023-05-10,3.401323135032719e-05
2023-05-11,2.8035418559779757e-05
2023-05-12,2.3394243333862974e-05
2023-05-15,2.6043610677595197e-05
2023-05-16,2.779200328983933e-05
2023-05-17,1.9474404836961057e-05
2023-05-18,2.5162803031442138e-05
2023-05-19,2.7343688441039404e-05
2023-05-22,3.045231492926348e-05
2023-05-23,2.61224161637319e-05
2023-05-24,2.351025446678534e-05
2023-05-25,2.7181820060118156e-05
2023-05-26,2.7575965383164203e-05
2023-05-29,2.8754126188967888e-05
2023-05-30,3.264889769494239e-05
2023-05-31,2.781013372854524e-05
2023-06-01,2.4816122937254548e-05
2023-06-02,2.285038917371196e-05
2023-06-05,2.613767798398392e-05
2023-06-06,2.4385415466454674e-05
2023-06-07,3.0994204030188044e-05
2023-06-08,3.026840369657613e-05
2023-06-09,2.5599228471673285e-05
2023-06-12,1.4975559039731579e-05
2023-06-13,2.1626076764702518e-05
2023-06-14,2.8023272199861893e-05
2023-06-15,2.651117714314033e-05
2023-06-16,2.99895952307061e-05
2023-06-19,2.0657394025125342e-05
2023-06-20,2.6716535864279578e-05
2023-06-21,2.508232066955607e-05
2023-06-22,2.3007702896649107e-05
2023-06-23,2.312158938999609e-05
2023-06-26,2.8462273407026117e-05
2023-06-27,2.7142895330234396e-05
2023-06-28,2.9350659413340807e-05
2023-06-29,2.5707740346492258e-05
2023-06-30,3.347642350171043e-05
2023-07-03,3.3338091857126884e-05
2023-07-04,2.7006117946148933e-05
2023-07-05,2.9792753201141053e-05
2023-07-06,2.5475574363165165e-05
2023-07-07,2.77730219451211e-05
2023-07-10,2.491580295327367e-05
2023-07-11,2.5795332468048215e-05
2023-07-12,2.488170806058676e-05
2023-07-13,2.8380603138478122e-05
2023-07-14,1.9646242198412267e-05
2023-07-17,1.4988465895537928e-05
2023-07-18,2.5600686113680382e-05
2023-07-19,1.7524713442851336e-05
2023-07-20,2.765264653215027e-05
2023-07-21,2.6849976590970215e-05
2023-07-24,2.078712216402323e-05
2023-07-25,2.425950400830601e-05
2023-07-26,2.7212424508205046e-05
2023-07-27,2.750093958003852e-05
2023-07-28,3.207663845072872e-05
2023-07-31,2.3448857040087034e-05
2023-08-01,2.1075348135557448e-05
2023-08-02,2.7049194856187952e-05
2023-08-03,2.3197251377116146e-05
2023-08-04,1.8608296060040885e-05
2023-08-07,2.8132330404329053e-05
2023-08-08,2.1884382675141367e-05
2023-08-09,2.363444293518313e-05
2023-08-10,2.1095437690021868e-05
2023-08-11,2.4411849632643978e-05
2023-08-14,2.5647585722765598e-05
2023-08-15,3.0688432433700896e-05
2023-08-16,2.654713687499921e-05
2023-08-17,1.9930901566711512e-05
2023-08-18,2.7889282237847368e-05
2023-08-21,2.705625646881593e-05
2023-08-22,2.491836825391225e-05
2023-08-23,2.9780538697066206e-05
2023-08-24,3.3005232098259896e-05
2023-08-25,1.9023151875519062e-05
2023-08-28,2.3330787585651436e-05
2023-08-29,2.4047069945742905e-05
2023-08-30,2.123148730759361e-05
2023-08-31,2.1394210772074373e-05
2023-09-01,1.9928895425458393e-05
2023-09-04,2.5508886361658156e-05
2023-09-05,2.2733725541179695e-05
2023-09-06,2.48290698159348e-05
2023-09-07,2.7346567384567422e-05
2023-09-08,1.526726858247507e-05
2023-09-11,2.5149815176428447e-05
2023-09-12,2.5705554890231852e-05
2023-09-13,2.2803542819138656e-05
2023-09-14,2.771234175025228e-05
2023-09-15,2.0781458949459264e-05
2023-09-18,1.73713856919111e-05
2023-09-19,2.0294321070091215e-05
2023-09-20,1.9016973040297813e-05
2023-09-21,2.156378197670783e-05
2023-09-22,2.5445732528606158e-05
2023-09-25,2.180694576514597e-05
2023-09-26,2.0066413414454587e-05
2023-09-27,2.155422351068914e-05
2023-09-28,2.5613014869474426e-05
2023-09-29,2.841187917890231e-05
2023-10-02,2.4678686461721e-05
2023-10-03,2.6026157300851338e-05
2023-10-04,2.128994743189061e-05
2023-10-05,3.2301579912186185e-05
2023-10-06,3.1736846059615686e-05
2023-10-09,2.819748880034112e-05
2023-10-10,2.2613732440390777e-05
2023-10-11,3.0412993372808117e-05
2023-10-12,2.1367343518985393e-05
2023-10-13,2.407233206858095e-05
2023-10-16,2.6662015383038806e-05
2023-10-17,2.599731749874934e-05
2023-10-18,1.934007392834225e-05
2023-10-19,2.4119965723379266e-05
2023-10-20,2.2684812216011707e-05
2023-10-23,2.9227639220197332e-05
2023-10-24,2.516540843355841e-05
2023-10-25,2.5413838719012816e-05
2023-10-26,2.960595630829843e-05
2023-10-27,2.8357025195990815e-05
2023-10-30,2.5194729890598566e-05
2023-10-31,2.4033281500468462e-05
2023-11-01,2.7672273117618218e-05
2023-11-02,2.572685834056898e-05
2023-11-03,2.3826663116066626e-05
2023-11-06,2.236406687483594e-05
2023-11-07,2.737606951241922e-05
2023-11-08,2.1288335985136797e-05
2023-11-09,2.6497018858373522e-05
2023-11-10,2.0371674752217572e-05
2023-11-13,2.118585717814092e-05
2023-11-14,3.317028748250905e-05
2023-11-15,2.4918529045514504e-05
2023-11-16,2.0814704064342493e-05
2023-11-17,2.2278540501075028e-05
2023-11-20,2.3204428884593398e-05
2023-11-21,2.6874688833000704e-05
2023-11-22,2.5590240347428406e-05
2023-11-23,2.0066919898420466e-05
2023-11-24,1.8350713938408703e-05
2023-11-27,2.04687730898101e-05
2023-11-28,2.391938992341025e-05
2023-11-29,2.168159092108546e-05
2023-11-30,2.3341069430360406e-05
2023-12-01,2.2216349819359493e-05
2023-12-04,2.139693516367558e-05
2023-12-05,3.145881457422561e-05
2023-12-06,2.3878552459777325e-05
2023-12-07,2.5116627644372613e-05
2023-12-08,2.6288097237481267e-05
2023-12-11,2.8451775466287188e-05
2023-12-12,2.2411278470801932e-05
2023-12-13,2.9418761655186643e-05
2023-12-14,2.385581837160977e-05
2023-12-15,2.2989377433502156e-05
2023-12-18,1.6217692435205322e-05
2023-12-19,2.5620812431847995e-05
2023-12-20,2.1611726251036245e-05
2023-12-21,2.5897369214433752e-05
2023-12-22,2.665900844189828e-05
2023-12-25,2.9476301919961756e-05
2023-12-26,2.291999314829596e-05
2023-12-27,2.6143896262542654e-05
2023-12-28,2.2104461255390007e-05
2023-12-29,2.581512304411504e-05
2024-01-01,2.406927931364322e-05
2024-01-02,1.625940366078993e-05
2024-01-03,3.0129010585966398e-05
2024-01-04,2.193335333910973e-05
2024-01-05,2.779975952349467e-05
2024-01-08,1.9683958506711008e-05
2024-01-09,2.495367241550639e-05
2024-01-10,1.4999112259994618e-05
2024-01-11,2.034044274612512e-05
2024-01-12,2.4583228831032145e-05
2024-01-15,2.7376941505785624e-05
2024-01-16,2.591676163676837e-05
2024-01-17,2.1043912591833802e-05
2024-01-18,2.5945387060133385e-05
2024-01-19,2.588450094620498e-05
2024-01-22,2.0652411842458918e-05
2024-01-23,2.4425312068920846e-05
2024-01-24,2.920915549187164e-05
2024-01-25,2.525767533900769e-05
2024-01-26,2.150722457749943e-05
2024-01-29,2.84315619540898e-05
2024-01-30,2.6957341015432235e-05
2024-01-31,1.668450307201752e-05
2024-02-01,1.929315109783225e-05
2024-02-02,1.947075191921499e-05
2024-02-05,2.63896855754453e-05
2024-02-06,3.1357390667619e-05
2024-02-07,2.4644037010412845e-05
2024-02-08,2.3015668468406858e-05
2024-02-09,3.0071102961715113e-05
2024-02-12,3.007878664496033e-05
2024-02-13,2.4516131029050925e-05
2024-02-14,2.4308524210647775e-05
2024-02-15,2.5785517259846458e-05
2024-02-16,2.33024848395047e-05
2024-02-19,1.706732974970926e-05
2024-02-20,2.161055686089597e-05
2024-02-21,1.9610793549285077e-05
2024-02-22,2.160287319163956e-05
2024-02-23,2.371001284440233e-05
2024-02-26,2.044535337097919e-05
2024-02-27,2.674418791004385e-05
2024-02-28,2.2645313805691458e-05
2024-02-29,1.6733170499660943e-05
2024-03-01,2.599038237494078e-05
2024-03-04,2.3987925174218105e-05
2024-03-05,1.3275847689397935e-05
2024-03-06,3.0751715335286534e-05
2024-03-07,2.2367168332593224e-05
2024-03-08,1.98346504414193e-05
2024-03-11,2.9394600673970928e-05
2024-03-12,1.630304108379832e-05
2024-03-13,2.531534280958425e-05
2024-03-14,2.180763563641719e-05
2024-03-15,1.870239336154711e-05
2024-03-18,2.4352378625414062e-05
2024-03-19,1.9273201742109336e-05
2024-03-20,2.2240140186591262e-05
2024-03-21,1.526000222540347e-05
2024-03-22,2.9467408626970837e-05
2024-03-25,2.266804591433136e-05
2024-03-26,2.4525101179229125e-05
2024-03-27,1.8019065209262664e-05
2024-03-28,1.4430805153731185e-05
2024-03-29,1.9194108022535517e-05
2024-04-01,2.4284781718453274e-05
2024-04-02,2.2658709658784915e-05
2024-04-03,1.8730418269274907e-05
2024-04-04,2.204707541397788e-05
2024-04-05,2.574668777932665e-05
2024-04-08,3.1292364899293545e-05
2024-04-09,1.8124446876877087e-05
2024-04-10,2.5771132694085708e-05
2024-04-11,2.090094604301207e-05
2024-04-12,2.0350229124943553e-05
2024-04-15,2.056576448183911e-05
2024-04-16,2.2055821335298376e-05
2024-04-17,2.3381699599589467e-05
2024-04-18,2.3525358355813708e-05
2024-04-19,2.4571357979397135e-05
2024-04-22,2.6796588427524526e-05
2024-04-23,1.6780673615768293e-05
2024-04-24,2.418173679519242e-05
2024-04-25,2.2416092846588853e-05
2024-04-26,2.707110107702526e-05
2024-04-29,1.903173739470354e-05
2024-04-30,2.168084174147822e-05
2024-05-01,2.259216947053666e-05
2024-05-02,1.7739121749738018e-05
2024-05-03,2.207166628953594e-05
2024-05-06,1.832902356269095e-05
2024-05-07,1.6421382909914684e-05
2024-05-08,2.715442870693252e-05
2024-05-09,2.1801797910780962e-05
2024-05-10,2.541884801710026e-05
2024-05-13,2.1486319106811536e-05
2024-05-14,2.2575363418875227e-05
2024-05-15,2.623413268132424e-05
2024-05-16,2.221254623591129e-05
2024-05-17,2.5227408998018674e-05
2024-05-20,2.832260909779727e-05
2024-05-21,2.6452822401656917e-05
2024-05-22,2.315353065229786e-05
2024-05-23,1.683777917582674e-05
2024-05-24,2.3143502858591347e-05
2024-05-27,1.9830012924826335e-05
2024-05-28,2.3674739174861514e-05
2024-05-29,2.0183773705717556e-05
2024-05-30,1.9014553356067054e-05
2024-05-31,2.6075150517224088e-05
2024-06-03,2.87705029502483e-05
2024-06-04,2.330168237607566e-05
2024-06-05,2.2984976425721726e-05
2024-06-06,2.0449339122707855e-05
2024-06-07,2.5000026763422056e-05
2024-06-10,2.0440340772642784e-05
2024-06-11,2.1550048425078572e-05
2024-06-12,1.0234422454402647e-05
2024-06-13,2.753148153344931e-05
2024-06-14,2.232538381630178e-05
2024-06-17,2.2447673871495155e-05
2024-06-18,1.999814561282065e-05
2024-06-19,2.9165419124232983e-05
2024-06-20,1.8523100709044726e-05
2024-06-21,1.9444946724567203e-05
2024-06-24,1.611851763594352e-05
2024-06-25,1.7859772336370483e-05
2024-06-26,2.4202745716905838e-05
2024-06-27,1.4403654939210142e-05
2024-06-28,2.1679947788122433e-05
2024-07-01,1.9462275572701415e-05
2024-07-02,2.509044065046595e-05
2024-07-03,2.404626488261563e-05
2024-07-04,2.1168572000407337e-05
2024-07-05,2.2074214635292577e-05
2024-07-08,2.467425900443132e-05
2024-07-09,1.97818901661595e-05
2024-07-10,2.6672870701904827e-05
2024-07-11,2.1753127086521218e-05
2024-07-12,2.3700393618542037e-05
2024-07-15,2.2722757643700575e-05
2024-07-16,2.5169745770936558e-05
2024-07-17,3.0461400704728803e-05
2024-07-18,2.948980078842922e-05
2024-07-19,1.9660734670745583e-05
2024-07-22,2.3636821809169817e-05
2024-07-23,1.7647295084355363e-05
2024-07-24,2.5072187049834938e-05
2024-07-25,2.8012732536941698e-05
2024-07-26,2.228681784255393e-05
2024-07-29,2.8121024329585964e-05
2024-07-30,2.2112145246167003e-05
2024-07-31,1.9541148060797653e-05
2024-08-01,2.133991125252699e-05
2024-08-02,2.510368160901777e-05
2024-08-05,2.6946255744952907e-05
2024-08-06,1.62521933935178e-05
2024-08-07,2.5666655291578522e-05
2024-08-08,2.0956641662905895e-05
2024-08-09,2.505013062026329e-05
2024-08-12,1.8998589491392437e-05
2024-08-13,2.2502894416520647e-05
2024-08-14,2.467624056423645e-05
2024-08-15,2.3465128000221824e-05
2024-08-16,2.389852399664605e-05
2024-08-19,2.5251868235764974e-05
2024-08-20,2.309459323424079e-05
2024-08-21,2.46618887862482e-05
2024-08-22,1.9725784660362677e-05
2024-08-23,1.6050721564297987e-05
2024-08-26,2.531198430633097e-05
2024-08-27,2.026243173358644e-05
2024-08-28,2.2369378951614394e-05
2024-08-29,2.0784479944246925e-05
2024-08-30,2.4211489829673027e-05
2024-09-02,2.0412314864159953e-05
2024-09-03,1.9367364956668354e-05
